"id","created","content","moderation_status","parent_id","has_child","like","dislike","recommended","has_rating","rating_average","rating_content","has_more_children","reply_count","message_status","message_type","idt_group_user","cod_profile","cod_profile_hash","nick","user_status","avatar","social_user","social_network","unique_user_id","user_signature","user_register","user_total_messages","user_total_pins","user_total_bookmarks","user_total_likes","profile_nick","profile_url","media_content","subject_id","subject_url","subject_title","subject_views","subject_total","subject_like","subject_start","subject_owner_name","subject_owner_id","subject_owner_cod_profile","subject_owner_userSource","replies","sc"
"26372779","20140111140150","A mídia esquerdista é louca e falaciosa! Sustenta até hoje esse mito em torno de um assassino chamado Che Guevara, como se fosse um santo. Teve o fim que mereceu. O pior de tudo é ter de aguentar ""doutrinadores universitários"" (não serão nunca professores) exaltando estas figuras, como também um sistema opressor das liberdades individuais como o Comunismo o denominando ""a  solução para os problemas sócio-econômicos"", por meio de embuste e opressão severa a todas as outras formas de conhecimento que deveriam ser disseminadas nas universidades no ensino e nas pesquisas. Estas mesmas instituições se tornaram QG´s de figurões como Marilena Chauí, Emir Sader, Paulo Giraldelli e outros personagens de menor repercussão que fazem verdadeiras lavagens cerebrais nos jovens ingressos. ","APPROVED","0","TRUE","2","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"asxx047c85ez","1422034059092366699","Tiago0109","1","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","1422034059092366699","UOLK","1422034059092366699@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26372539","20140111134350","Não entendo como tem gente BURRA nesse planeta, TODO regime totalitario é anti-democratico, não entendo presam pela pobreza igualitaria, Che guevara era racista, homofóbico, assassino, estuprador, apoiava genocida, promoveu disputa nas classes, como ele mesmo relata em seus livros, com a mesma ênfase que o Marx relatava"" todo ser fraco deve perecer no holocausto revolucionario"" era racista, anti-semita, e as pessoas acham isso maravilhoso!  idealizou a destuição da polônia, anti-cristão, preza pela destruição do ambito familiar, luta das classes,  e olha que ele é filho de judeus! mimado mulher bancava , parece-me mais um rebelde, que o pai e mãe sustentava, baita escorado, esses esquerdistas me parecem masi carraptos, precisam do hospedeiro pra continuar vivo.","APPROVED","0","FALSE","4","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"hphq8hqjh4qo","2330773459964517696","Orwell1984","1","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","2330773459964517696","UOLK","2330773459964517696@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26372241","20140111132005","Esse militar é um grande herói, pois livrou a América Latina deste terrível terrorista.","APPROVED","0","FALSE","3","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"wb7bk5d93jpn","4252855796667437963","Cidad&atilde;o Kane","1","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","4252855796667437963","UOLK","4252855796667437963@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26372010","20140111130125","olha que beleza  de democracia, vetando meu comentário!","APPROVED","0","FALSE","0","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"hphq8hqjh4qo","2330773459964517696","Orwell1984","1","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","2330773459964517696","UOLK","2330773459964517696@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26371005","20140111115040","O mundo NÃO precisa mais do COMUNISMO. Não precisa agora, Não precisa dele COMO ELE ERA quando começou. Assim como não precisamos mais do carro de bois, da máquina de datilografia, da tropa de burros de cangalha, etc Tudo uma velharia que nos faz até rir. Assim como é engraçado ver a foto antiga de  um roqueiro, ou artista dos 60, portanto antes de nós, com aquelas calças tipo um sino. Era moderno, vanguarda. Moda é moda, ridículo, pela própria natureza alienista. Mas a máquina de datilografia não era moda. Os iPod, Note e Netbook, Pcs DEVEM a ela sua existência. Não no sentido de criação, mas de financiamento. Cada um a seu tempo. A Igreja Católica usou métodos tão terríveis de assustar até os carrascos. Contudo não fosse isto Baphomet, os mouros teria tomado conta. Tal vez viríamos ainda no mundo governado por mitos. Quando na Rússia comunista era proibido fazer até piada racista. Na grande democracia dos EUA ainda havia lei de segregação!","APPROVED","0","FALSE","0","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,NA,NA,"Pitah_Hotep","1","http://pbs.twimg.com/profile_images/378800000084175220/656c415131e4846a46b569604bb3d1de_normal.jpeg","1480398187","TWITTER","1480398187@TWITTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26370636","20140111112344","assim como alguns políticos brasileiros da história recente, Che é uma das maiores farsas! assassino, ladrão, terrorista, escroque, tão ditador quanto aqueles que ele lutava contra! pessoas estampam sua foto em camisetas sem ter a mínima ideia do ser desprezível que ele foi! Nem vale a pena falar deste sujeito!","APPROVED","0","FALSE","1","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"j6bmvwf3re65","2523931047444201341","OXMAN","1","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","2523931047444201341","UOLK","2523931047444201341@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26370615","20140111112211","O CAPITALISMO hodierno  é um reflexo sem calor de um sol intenso. Quem o vê agora, NÃO FAZ A MÍNIMA ideia da coisa horrorosa, do monstrengo voraz que era antes do surgimento do Comunismo. Se se fosse possível voltar um capitalista de hoje, para o tempo do Lenin ou do Che ele seria acusado de ser comunista, perseguido e assassinado. Seria como, se fosse exequível, implantar aqui no Brasil, México, Colômbia, nem vou dizer Paquistão. O regime Suéco. A direita daria um golpe violento contra os ""comunistas"" que estariam ferrando com a pátria. Chega ser engraçado! O primeiro país adotar leis socialista foi logo os EUA. Primeiro fizeram uma aliança de 14 países, 250 mil, soldados e mandaram para Rússia para somar aos  DOIS MILHÕES E MEIOS do exército branco,  Tsaristas.(Isto tão vergonhoso que mídia nem MENCIONA, até na wikipedia é possível ver). Perderam mesmo assim. Então trataram de FAZER MUDANÇAS RADICAIS Foi bom para o Capitalismo, avançou!","APPROVED","0","FALSE","0","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,NA,NA,"Pitah_Hotep","1","http://pbs.twimg.com/profile_images/378800000084175220/656c415131e4846a46b569604bb3d1de_normal.jpeg","1480398187","TWITTER","1480398187@TWITTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26370320","20140111105326","Sale cantando a la noche...desde lo de Balerrama...
Lucero solito ...brote del alama...
Donde iremos a parar se sé apaga Balderrama ....
Donde iremos a para se sé apaga Balderrama ???!!!!
CHE GUEVARA TE AMO !!! 
LIBERDADE JÁ PARA TODOS OS OPRIMIDOS PELO CAPITALISMO QUE PREMIA LADRÕES E APRISIONA OS HONESTOS !!!","APPROVED","0","FALSE","0","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"ecbrx1xah8y3","1887773674770531723","YABAMIAH","1","http://forum.imguol.com/avatars/gallery/noticias/Desenhos 06/jovem0512.jpg","1887773674770531723","UOLK","1887773674770531723@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26370177","20140111103809","“O COMUNISMO Ñ FUNCIONA”, cantilena, mantra da mídia. Realmente ele foi praticamente extinto, prevaleceu o sistema de mercado cujo sofisma diz que""tudo regula"". Divide a sociedade em castas, camadas A, B, C, D porque ñ E, F ... Z etc poço sem fundo.  A religião, minimiza conflitos  iminentes, IMANENTES do capitalismo, inevitáveis mesmo com o aparato repressivo e ideológico sempre a postos. O capitalismo “VENCEU” (como já sabemos,  resta saber quem, o que, para que, onde?) Daí o TRIUNFO da indústria da guerra e o individualismo pleno. Festival de religiões, superstição e espertezas e brutalidade. O apogeu da hipocrisia humana. Somos objetos do sistema, servo das corporações,  seguimos felizes na alienação, como um hippie viciado em heroína, defendemos nosso admirável mundo velho, tripudiamos  debochamos  com sarcasmo dos caretas, como este Fidel. Até que a grande Liberdade prive nos da própria vida, como faz a heroína; o maior barato? Ou báratro!?","APPROVED","0","FALSE","0","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,NA,NA,"Pitah_Hotep","1","http://pbs.twimg.com/profile_images/378800000084175220/656c415131e4846a46b569604bb3d1de_normal.jpeg","1480398187","TWITTER","1480398187@TWITTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
"26370003","20140111101718","""Essa gente, como é colaboradora da ditadura, tem de ser castigada com a morte"". Como não havia provas contra a dupla, os outros rebeldes presentes se opuseram à decisão de Che. Sem lhes dar ouvidos, ele executou os dois com a própria pistola. Essa frieza e a crueldade sumiram atrás da moldura romântica que lhe emprestaram, construída pelos mesmos ideólogos que atribuíram a ele a frase famosa – ""Hay que endurecerse, pero sin perder la ternura jamás"". Frase criada pela propaganda esquerdista. 
","APPROVED","0","FALSE","1","0","NONE","FALSE","0.0",NA,"FALSE","0","VISIBLE","MESSAGE",NA,"surlcukrffs0","3797894829852305568","JOSEARAUJOFOGAO","6","http://forum.imguol.com//forum/themes/jogos/images/nopic.gif","3797894829852305568","UOLK","3797894829852305568@UOLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7137921",NA,NA,"0","0","0","20140109072000",NA,NA,NA,NA,NA,"200"
